FlightDate,Origin,DepDelay,ArrDelay,CRSElapsedTime,ActualElapsedTime
2007-08-18,SLC,9,11,119,121
2007-08-19,SLC,9,11,119,121
2007-08-20,SLC,10,14,119,123
2007-08-21,SLC,5,6,118,119
2007-08-22,SLC,7,9,119,121
2007-08-23,SLC,6,8,118,120
2007-08-24,SLC,7,6,117,117
2007-08-25,SLC,3,2,118,117
2007-08-26,SLC,10,11,119,120
2007-08-27,SLC,4,6,119,121
2007-08-28,SLC,0,0,118,118
2007-08-29,SLC,2,2,119,120
2007-08-30,SLC,4,6,119,121
2007-08-31,SLC,7,8,118,120
2007-09-01,SLC,0,-2,118,115
2007-09-02,SLC,-2,-2,119,118
2007-09-03,SLC,1,0,119,118
2007-09-04,SLC,13,15,118,121
2007-09-05,SLC,4,6,119,121
2007-09-06,SLC,0,0,119,118
2007-09-07,SLC,2,2,118,119
2007-09-08,SLC,0,-1,119,117
2007-09-09,SLC,6,4,119,117
2007-09-10,SLC,5,3,117,116
2007-09-11,SLC,0,0,116,116
2007-09-12,SLC,0,1,119,119
2007-09-13,SLC,3,4,119,119
2007-09-14,SLC,10,11,118,119
2007-09-15,SLC,2,0,118,117
2007-09-16,SLC,5,6,119,119
2007-09-17,SLC,2,3,118,119
2007-09-18,SLC,2,3,116,118
2007-09-19,SLC,1,4,119,122
2007-09-20,SLC,2,4,118,120
2007-09-21,SLC,3,4,118,119
2007-09-22,SLC,2,3,118,119
2007-09-23,SLC,5,8,119,122
2007-09-24,SLC,3,5,118,119
2007-09-25,SLC,0,1,116,117
2007-09-26,SLC,0,0,118,117
2007-09-27,SLC,4,5,119,120
2007-09-28,SLC,4,7,118,122
2007-09-29,SLC,9,11,119,122
2007-09-30,SLC,3,4,119,120
2007-10-01,SLC,2,2,119,120
2007-10-02,SLC,1,0,119,118
2007-10-03,SLC,-1,1,119,121
2007-10-04,SLC,2,3,120,121
2007-10-05,SLC,6,9,120,123
2007-10-06,SLC,3,5,119,120
2007-10-07,SLC,9,11,120,122
2007-10-08,SLC,1,1,119,119
2007-10-09,SLC,0,0,118,119
2007-10-10,SLC,1,2,119,121
2007-10-11,SLC,1,2,119,121
2007-10-12,SLC,10,10,120,120
2007-10-13,SLC,1,-1,118,115
2007-10-14,SLC,4,4,120,121
2007-10-15,SLC,5,6,118,119
2007-10-16,SLC,1,3,118,120
2007-10-17,SLC,4,6,119,122
2007-10-18,SLC,5,8,120,122
2007-10-19,SLC,4,6,119,122
2007-10-20,SLC,3,4,118,119
2007-10-21,SLC,3,4,120,121
2007-10-22,SLC,1,4,119,121
2007-10-23,SLC,-2,-2,118,117
2007-10-24,SLC,1,1,119,120
2007-10-25,SLC,0,1,120,121
2007-10-26,SLC,1,1,120,120
2007-10-27,SLC,-1,-5,118,114
2007-10-28,SLC,2,0,120,118
2007-10-29,SLC,-1,0,119,119
2007-10-30,SLC,-2,-3,118,118
2007-10-31,SLC,0,-2,118,115
2007-11-01,SLC,-1,-3,122,120
2007-11-02,SLC,-2,-4,121,118
2007-11-03,SLC,-1,-6,120,116
2007-11-04,SLC,0,-3,122,119
2007-11-05,SLC,0,-4,121,117
2007-11-06,SLC,-1,-6,121,117
2007-11-07,SLC,-1,-4,122,119
2007-11-08,SLC,1,-1,122,118
2007-11-09,SLC,1,-1,122,119
2007-11-10,SLC,-2,-8,121,116
2007-11-11,SLC,-1,0,123,123
2007-11-12,SLC,0,-1,121,120
2007-11-13,SLC,0,-3,121,118
2007-11-14,SLC,0,-3,122,118
2007-11-15,SLC,0,-3,122,119
2007-11-16,SLC,3,1,122,120
2007-11-17,SLC,2,-1,122,117
2007-11-18,SLC,0,0,122,121
2007-11-19,SLC,5,3,121,119
2007-11-20,SLC,3,1,122,120
2007-11-21,SLC,2,1,122,121
2007-11-22,SLC,0,-6,119,112
2007-11-23,SLC,0,-6,122,115
2007-11-24,SLC,0,-1,122,120
2007-11-25,SLC,1,2,121,122
2007-11-26,SLC,4,2,121,119
2007-11-27,SLC,4,9,121,126
2007-11-28,SLC,2,0,121,119
2007-11-29,SLC,1,-3,122,118
2007-11-30,SLC,9,7,122,121
2007-12-01,SLC,23,45,121,142
2007-12-02,SLC,9,8,122,120
2007-12-03,SLC,-1,-2,120,119
2007-12-04,SLC,0,-2,118,115
2007-12-05,SLC,2,-1,122,119
2007-12-06,SLC,4,2,122,120
2007-12-07,SLC,13,22,122,131
2007-12-08,SLC,9,24,121,135
2007-12-09,SLC,6,8,122,124
2007-12-10,SLC,5,8,121,123
2007-12-11,SLC,0,-2,119,117
2007-12-12,SLC,0,-3,122,120
2007-12-13,SLC,3,8,122,126
2007-12-14,SLC,5,4,122,121
2007-12-15,SLC,4,5,120,121
2007-12-16,SLC,3,2,121,120
2007-12-17,SLC,3,2,122,121
2007-12-18,SLC,4,5,122,123
2007-12-19,SLC,8,10,122,123
2007-12-20,SLC,25,41,122,138
2007-12-21,SLC,58,66,121,129
2007-12-22,SLC,21,23,123,125
2007-12-23,SLC,18,21,121,124
2007-12-24,SLC,17,28,122,133
2007-12-25,SLC,10,11,123,125
2007-12-26,SLC,45,57,123,136
2007-12-27,SLC,25,27,123,125
2007-12-28,SLC,28,29,121,122
2007-12-29,SLC,17,22,122,127
2007-12-30,SLC,22,25,122,125
2007-12-31,SLC,11,8,123,120
2008-01-01,SLC,14,11,123,121
2008-01-02,SLC,12,12,122,121
2008-01-03,SLC,11,9,122,121
2008-01-04,SLC,10,9,126,125
2008-01-05,SLC,43,55,125,137
2008-01-06,SLC,39,53,123,138
2008-01-07,SLC,7,7,122,122
2008-01-08,SLC,5,6,121,121
2008-01-09,SLC,3,5,121,123
2008-01-10,SLC,2,1,122,121
2008-01-11,SLC,2,2,122,122
2008-01-12,SLC,-1,-4,122,120
2008-01-13,SLC,3,6,122,125
2008-01-14,SLC,0,0,121,121
2008-01-15,SLC,1,1,120,119
2008-01-16,SLC,0,-1,120,118
2008-01-17,SLC,12,15,121,124
2008-01-18,SLC,6,12,121,127
2008-01-19,SLC,1,0,121,119
2008-01-20,SLC,2,1,122,121
2008-01-21,SLC,74,95,122,143
2008-01-22,SLC,13,12,120,120
2008-01-23,SLC,6,8,121,122
2008-01-24,SLC,8,16,121,129
2008-01-25,SLC,11,14,121,124
2008-01-26,SLC,2,4,121,123
2008-01-27,SLC,13,14,123,124
2008-01-28,SLC,56,69,123,137
2008-01-29,SLC,6,10,120,125
2008-01-30,SLC,0,0,120,120
2008-01-31,SLC,11,15,121,125
2008-02-01,SLC,12,19,121,128
2008-02-02,SLC,3,0,123,120
2008-02-03,SLC,15,20,123,128
2008-02-04,SLC,21,29,121,129
2008-02-05,SLC,0,1,120,121
2008-02-06,SLC,15,20,120,126
2008-02-07,SLC,12,14,121,123
2008-02-08,SLC,4,7,121,123
2008-02-09,SLC,1,-2,122,119
2008-02-10,SLC,5,3,121,119
2008-02-11,SLC,2,-1,121,117
2008-02-12,SLC,3,1,120,117
2008-02-13,SLC,16,25,122,131
2008-02-14,SLC,13,13,122,122
2008-02-15,SLC,7,5,121,119
2008-02-16,SLC,3,2,122,121
2008-02-17,SLC,5,2,121,118
2008-02-18,SLC,2,0,121,117
2008-02-19,SLC,1,-1,121,118
2008-02-20,SLC,1,-2,121,117
2008-02-21,SLC,5,6,120,122
2008-02-22,SLC,8,8,122,122
2008-02-23,SLC,4,6,123,124
2008-02-24,SLC,11,11,122,122
2008-02-25,SLC,6,6,122,122
2008-02-26,SLC,2,0,122,120
2008-02-27,SLC,-1,-3,121,119
2008-02-28,SLC,1,-3,121,116
2008-02-29,SLC,4,2,121,120
2008-03-01,SLC,8,16,123,131
2008-03-02,SLC,6,7,121,122
2008-03-03,SLC,3,3,120,120
2008-03-04,SLC,0,-3,120,117
2008-03-05,SLC,1,-1,122,119
2008-03-06,SLC,0,-1,121,118
2008-03-07,SLC,5,5,120,119
2008-03-08,SLC,6,3,122,119
2008-03-09,SLC,2,0,121,118
2008-03-10,SLC,0,-3,120,116
2008-03-11,SLC,-1,-5,121,117
2008-03-12,SLC,1,-3,122,116
2008-03-13,SLC,7,7,121,122
2008-03-14,SLC,6,6,120,120
2008-03-15,SLC,10,9,123,123
2008-03-16,SLC,9,6,121,118
2008-03-17,SLC,5,2,120,118
2008-03-18,SLC,7,8,120,121
2008-03-19,SLC,4,3,122,121
2008-03-20,SLC,6,3,121,118
2008-03-21,SLC,6,3,120,117
2008-03-22,SLC,7,2,122,117
2008-03-23,SLC,2,-1,121,118
2008-03-24,SLC,3,1,121,119
2008-03-25,SLC,3,0,121,117
2008-03-26,SLC,3,0,122,119
2008-03-27,SLC,8,9,121,122
2008-03-28,SLC,7,7,120,120
2008-03-29,SLC,6,3,123,120
2008-03-30,SLC,15,19,121,124
2008-03-31,SLC,15,19,121,125
2008-04-01,SLC,2,0,120,118
2008-04-02,SLC,3,-1,122,118
2008-04-03,SLC,1,-1,121,118
2008-04-04,SLC,5,5,121,120
2008-04-05,SLC,4,0,123,119
2008-04-06,SLC,5,4,121,119
2008-04-07,SLC,1,0,121,119
2008-04-08,SLC,0,-2,122,119
2008-04-09,SLC,4,0,122,119
2008-04-10,SLC,8,8,122,121
2008-04-11,SLC,2,0,121,118
2008-04-12,SLC,2,-2,123,118
2008-04-13,SLC,1,-1,122,119
2008-04-14,SLC,0,0,121,121
2008-04-15,SLC,0,0,122,124
2008-04-16,SLC,0,-1,122,119
2008-04-17,SLC,0,-3,122,119
2008-04-18,SLC,2,0,122,120
2008-04-19,SLC,0,-3,123,120
2008-04-20,SLC,0,-2,122,121
2008-04-21,SLC,-1,-4,121,118
2008-04-22,SLC,-2,-5,122,118
2008-04-23,SLC,0,-2,122,120
2008-04-24,SLC,4,4,123,123
2008-04-25,SLC,3,2,121,120
2008-04-26,SLC,0,-6,123,116
2008-04-27,SLC,0,-5,122,117
2008-04-28,SLC,2,0,121,118
2008-04-29,SLC,2,0,122,119
2008-04-30,SLC,0,-3,122,119
2008-05-01,SLC,3,2,123,122
2008-05-02,SLC,5,2,122,120
2008-05-03,SLC,2,-2,123,118
2008-05-04,SLC,1,-2,122,118
2008-05-05,SLC,0,-4,121,116
2008-05-06,SLC,0,-5,121,116
2008-05-07,SLC,1,0,122,122
2008-05-08,SLC,-1,-4,122,118
2008-05-09,SLC,1,-2,122,118
2008-05-10,SLC,0,-6,123,116
2008-05-11,SLC,3,0,122,120
2008-05-12,SLC,2,-1,121,117
2008-05-13,SLC,0,-5,121,116
2008-05-14,SLC,0,-5,122,116
2008-05-15,SLC,2,-2,122,118
2008-05-16,SLC,2,-1,122,117
2008-05-17,SLC,0,-5,123,117
2008-05-18,SLC,0,-3,122,118
2008-05-19,SLC,0,-6,122,116
2008-05-20,SLC,0,-1,122,119
2008-05-21,SLC,2,0,123,119
2008-05-22,SLC,11,10,122,122
2008-05-23,SLC,5,5,122,122
2008-05-24,SLC,0,-2,123,119
2008-05-25,SLC,-2,-9,123,117
2008-05-26,SLC,0,-2,122,120
2008-05-27,SLC,0,-2,122,119
2008-05-28,SLC,0,-2,123,120
2008-05-29,SLC,2,0,122,119
2008-05-30,SLC,4,0,122,117
2008-05-31,SLC,1,-3,123,118
2008-06-01,SLC,1,-2,123,119
2008-06-02,SLC,0,-3,123,118
2008-06-03,SLC,2,-1,122,118
2008-06-04,SLC,7,6,123,122
2008-06-05,SLC,5,5,122,122
2008-06-06,SLC,6,4,122,120
2008-06-07,SLC,4,1,123,120
2008-06-08,SLC,5,3,122,120
2008-06-09,SLC,4,3,122,121
2008-06-10,SLC,4,0,123,119
2008-06-11,SLC,4,3,122,121
2008-06-12,SLC,5,3,122,120
2008-06-13,SLC,5,1,122,119
2008-06-14,SLC,3,-1,123,118
2008-06-15,SLC,8,3,123,118
2008-06-16,SLC,8,3,122,118
2008-06-17,SLC,5,0,123,118
2008-06-18,SLC,2,-1,123,118
2008-06-19,SLC,7,2,122,118
2008-06-20,SLC,3,0,122,119
2008-06-21,SLC,3,0,123,119
2008-06-22,SLC,4,1,122,119
2008-06-23,SLC,6,3,122,120
2008-06-24,SLC,3,0,123,119
2008-06-25,SLC,6,4,123,120
2008-06-26,SLC,5,3,122,120
2008-06-27,SLC,6,2,122,118
2008-06-28,SLC,4,0,124,119
2008-06-29,SLC,5,2,123,119
2008-06-30,SLC,2,0,122,120
2008-07-01,SLC,3,0,123,119
2008-07-02,SLC,3,0,122,119
2008-07-03,SLC,4,2,123,120
2008-07-04,SLC,0,-5,124,119
2008-07-05,SLC,2,-1,126,121
2008-07-06,SLC,5,3,123,121
2008-07-07,SLC,7,3,121,117
2008-07-08,SLC,9,5,123,119
2008-07-09,SLC,6,1,145,140
2008-07-10,SLC,5,2,121,118
2008-07-11,SLC,4,0,122,118
2008-07-12,SLC,6,0,124,118
2008-07-13,SLC,7,2,122,117
2008-07-14,SLC,4,0,122,117
2008-07-15,SLC,3,0,122,118
2008-07-16,SLC,3,0,122,119
2008-07-17,SLC,4,1,122,119
2008-07-18,SLC,3,0,122,119
2008-07-19,SLC,3,0,124,121
2008-07-20,SLC,11,7,122,118
2008-07-21,SLC,3,0,121,118
2008-07-22,SLC,2,0,122,120
2008-07-23,SLC,6,4,121,119
2008-07-24,SLC,6,2,122,118
2008-07-25,SLC,7,5,122,120
2008-07-26,SLC,4,0,123,119
2008-07-27,SLC,8,7,122,120
2008-07-28,SLC,3,0,122,118
2008-07-29,SLC,2,-1,122,118
2008-07-30,SLC,3,0,122,118
2008-07-31,SLC,3,0,121,118
2008-08-01,SLC,8,6,121,119
2008-08-02,SLC,3,1,123,120
2008-08-03,SLC,5,2,122,118
2008-08-04,SLC,8,5,121,118
2008-08-05,SLC,4,0,121,117
2008-08-06,SLC,6,2,122,118
2008-08-07,SLC,6,4,120,118
2008-08-08,SLC,5,1,121,117
2008-08-09,SLC,4,0,123,119
2008-08-10,SLC,6,5,121,119
2008-08-11,SLC,4,0,122,117
2008-08-12,SLC,3,-1,122,116
2008-08-13,SLC,4,0,122,117
2008-08-14,SLC,3,0,121,118
2008-08-15,SLC,5,3,121,119
2008-08-16,SLC,3,0,123,120
2008-08-17,SLC,6,4,122,120
2008-08-18,SLC,5,2,122,119
2008-08-19,SLC,1,-2,121,117
2008-08-20,SLC,0,-2,122,118
2008-08-21,SLC,6,5,123,122
2008-08-22,SLC,3,0,122,117
2008-08-23,SLC,0,-5,121,115
2008-08-24,SLC,2,-1,123,119
2008-08-25,SLC,0,0,122,121
2008-08-26,SLC,2,-1,121,117
2008-08-27,SLC,1,-3,121,117
2008-08-28,SLC,2,-2,122,117
2008-08-29,SLC,6,2,122,117
2008-08-30,SLC,-1,-5,124,120
2008-08-31,SLC,3,1,125,124
2008-09-01,SLC,4,3,122,121
2008-09-02,SLC,0,-4,120,115
2008-09-03,SLC,-1,-5,121,116
2008-09-04,SLC,0,-3,121,117
2008-09-05,SLC,0,-5,121,115
2008-09-06,SLC,-1,-8,121,114
2008-09-07,SLC,0,-7,122,115
2008-09-08,SLC,2,-2,120,115
2008-09-09,SLC,1,-4,119,113
2008-09-10,SLC,-1,-4,120,117
2008-09-11,SLC,0,-4,121,116
2008-09-12,SLC,2,-2,120,115
2008-09-13,SLC,0,-5,120,113
2008-09-14,SLC,2,-3,120,114
2008-09-15,SLC,1,-2,120,115
2008-09-16,SLC,0,-4,119,114
2008-09-17,SLC,0,-4,120,116
2008-09-18,SLC,0,-3,121,117
2008-09-19,SLC,0,-3,121,118
2008-09-20,SLC,0,-2,121,119
2008-09-21,SLC,0,-3,121,118
2008-09-22,SLC,0,-2,120,118
2008-09-23,SLC,-1,-6,119,115
2008-09-24,SLC,-1,-4,120,117
2008-09-25,SLC,0,-2,121,118
2008-09-26,SLC,0,-3,121,117
2008-09-27,SLC,0,-5,121,116
2008-09-28,SLC,-2,-5,121,118
2008-09-29,SLC,0,-4,120,115
2008-09-30,SLC,-2,-7,120,114
2008-10-01,SLC,-2,-5,120,117
2008-10-02,SLC,0,-3,120,117
2008-10-03,SLC,0,-1,120,119
2008-10-04,SLC,0,0,121,120
2008-10-05,SLC,2,2,121,120
2008-10-06,SLC,0,-3,119,116
2008-10-07,SLC,-2,-5,118,115
2008-10-08,SLC,-1,-5,119,115
2008-10-09,SLC,0,-2,120,118
2008-10-10,SLC,3,1,121,119
2008-10-11,SLC,5,5,122,122
2008-10-12,SLC,5,9,121,126
2008-10-13,SLC,0,-5,119,115
2008-10-14,SLC,0,-4,118,113
2008-10-15,SLC,0,-4,119,115
2008-10-16,SLC,1,-2,120,116
2008-10-17,SLC,0,-4,120,116
2008-10-18,SLC,-2,-6,120,116
2008-10-19,SLC,0,-4,121,115
2008-10-20,SLC,0,-5,119,115
2008-10-21,SLC,-1,-6,118,114
2008-10-22,SLC,-1,-3,119,117
2008-10-23,SLC,-2,-5,120,117
2008-10-24,SLC,1,-3,120,115
2008-10-25,SLC,-1,-5,120,115
2008-10-26,SLC,3,-3,121,114
2008-10-27,SLC,0,-5,119,114
2008-10-28,SLC,-1,-6,118,113
2008-10-29,SLC,0,-4,119,115
2008-10-30,SLC,-2,-5,120,117
2008-10-31,SLC,0,-1,120,117
2008-11-01,SLC,1,-1,120,117
2008-11-02,SLC,4,4,121,121
2008-11-03,SLC,0,-2,120,118
2008-11-04,SLC,3,3,120,120
2008-11-05,SLC,6,17,121,132
2008-11-06,SLC,1,0,121,119
2008-11-07,SLC,5,3,121,119
2008-11-08,SLC,-1,-6,121,116
2008-11-09,SLC,3,0,121,117
2008-11-10,SLC,0,-4,120,116
2008-11-11,SLC,0,-4,119,115
2008-11-12,SLC,0,0,120,119
2008-11-13,SLC,1,-2,121,117
2008-11-14,SLC,2,-2,121,116
2008-11-15,SLC,-1,-6,121,116
2008-11-16,SLC,0,-6,121,115
2008-11-17,SLC,0,-6,120,113
2008-11-18,SLC,-2,-8,119,113
2008-11-19,SLC,-1,-7,121,115
2008-11-20,SLC,0,-2,121,118
2008-11-21,SLC,1,-4,121,116
2008-11-22,SLC,1,-2,122,117
2008-11-23,SLC,0,-5,122,116
2008-11-24,SLC,-2,-6,121,116
2008-11-25,SLC,-1,-6,121,116
2008-11-26,SLC,0,-3,121,117
2008-11-27,SLC,0,-6,123,117
2008-11-28,SLC,-1,-8,120,113
2008-11-29,SLC,0,-4,123,119
2008-11-30,SLC,9,8,122,121
2008-12-01,SLC,16,14,122,120
2008-12-02,SLC,3,0,119,117
2008-12-03,SLC,0,-1,121,119
2008-12-04,SLC,3,0,121,117
2008-12-05,SLC,1,-1,121,118
2008-12-06,SLC,0,-6,122,116
2008-12-07,SLC,1,-4,122,116
2008-12-08,SLC,4,11,121,128
2008-12-09,SLC,0,-3,118,116
2008-12-10,SLC,-1,-5,121,116
2008-12-11,SLC,0,-3,121,117
2008-12-12,SLC,3,0,121,118
2008-12-13,SLC,27,49,126,148
2008-12-14,SLC,12,12,125,125
2008-12-15,SLC,14,9,123,118
2008-12-16,SLC,23,29,122,128
2008-12-17,SLC,17,14,124,121
2008-12-18,SLC,21,17,124,121
2008-12-19,SLC,88,103,125,140
2008-12-20,SLC,32,31,125,124
2008-12-21,SLC,29,27,125,123
2008-12-22,SLC,24,26,126,127
2008-12-23,SLC,30,38,123,131
2008-12-24,SLC,25,21,130,126
2008-12-25,SLC,35,48,129,141
2008-12-26,SLC,45,54,123,132
2008-12-27,SLC,49,52,126,129
2008-12-28,SLC,9,6,125,123
2008-12-29,SLC,8,6,124,122
2008-12-30,SLC,6,1,124,118
2008-12-31,SLC,5,4,126,124
2009-01-01,SLC,5,0,125,120
2009-01-02,SLC,20,33,125,137
2009-01-03,SLC,23,22,125,124
2009-01-04,SLC,15,11,124,120
2009-01-05,SLC,21,29,125,133
2009-01-06,SLC,14,28,124,139
2009-01-07,SLC,3,0,123,120
2009-01-08,SLC,0,-4,123,120
2009-01-09,SLC,2,-2,123,118
2009-01-10,SLC,3,-1,124,120
2009-01-11,SLC,2,-2,125,120
2009-01-12,SLC,2,-2,123,118
2009-01-13,SLC,-2,-9,124,116
2009-01-14,SLC,3,-2,124,118
2009-01-15,SLC,1,-4,125,119
2009-01-16,SLC,2,-1,125,121
2009-01-17,SLC,0,-5,125,119
2009-01-18,SLC,1,-3,125,120
2009-01-19,SLC,0,-5,124,119
2009-01-20,SLC,5,2,124,121
2009-01-21,SLC,0,-4,124,120
2009-01-22,SLC,1,-3,123,118
2009-01-23,SLC,19,22,128,131
2009-01-24,SLC,8,1,127,120
2009-01-25,SLC,16,28,126,139
2009-01-26,SLC,12,11,124,122
2009-01-27,SLC,0,-7,123,116
2009-01-28,SLC,4,5,123,124
2009-01-29,SLC,1,-4,123,117
2009-01-30,SLC,1,-4,124,117
2009-01-31,SLC,0,-4,125,119
2009-02-01,SLC,1,-4,124,118
2009-02-02,SLC,-2,-8,123,117
2009-02-03,SLC,-2,-9,123,116
2009-02-04,SLC,-3,-9,123,117
2009-02-05,SLC,1,-2,123,120
2009-02-06,SLC,2,0,124,121
2009-02-07,SLC,-1,-9,125,118
2009-02-08,SLC,1,-2,125,121
2009-02-09,SLC,2,1,124,123
2009-02-10,SLC,-1,0,124,125
2009-02-11,SLC,5,6,123,124
2009-02-12,SLC,3,1,124,122
2009-02-13,SLC,8,6,124,122
2009-02-14,SLC,21,34,127,140
2009-02-15,SLC,7,0,124,118
2009-02-16,SLC,6,2,125,120
2009-02-17,SLC,11,15,124,128
2009-02-18,SLC,-1,-6,123,118
2009-02-19,SLC,0,-5,124,118
2009-02-20,SLC,1,-6,124,116
2009-02-21,SLC,1,-2,126,122
2009-02-22,SLC,5,0,124,118
2009-02-23,SLC,4,-1,124,118
2009-02-24,SLC,-2,-8,124,117
2009-02-25,SLC,0,-4,123,119
2009-02-26,SLC,4,0,124,120
2009-02-27,SLC,3,0,124,120
2009-02-28,SLC,2,-3,126,120
2009-03-01,SLC,3,-2,123,117
2009-03-02,SLC,5,2,121,117
2009-03-03,SLC,3,0,121,118
2009-03-04,SLC,1,0,121,119
2009-03-05,SLC,1,1,122,122
2009-03-06,SLC,3,0,122,118
2009-03-07,SLC,0,-3,123,119
2009-03-08,SLC,4,1,121,119
2009-03-09,SLC,9,13,121,125
2009-03-10,SLC,0,-1,121,118
2009-03-11,SLC,1,-3,120,115
2009-03-12,SLC,1,-2,121,117
2009-03-13,SLC,0,-2,121,118
2009-03-14,SLC,1,0,124,121
2009-03-15,SLC,2,0,122,119
2009-03-16,SLC,1,-1,121,118
2009-03-17,SLC,-2,-6,121,116
2009-03-18,SLC,0,-6,120,114
2009-03-19,SLC,1,-4,121,115
2009-03-20,SLC,-1,-5,121,116
2009-03-21,SLC,-1,-4,124,121
2009-03-22,SLC,8,6,123,122
2009-03-23,SLC,7,15,120,129
2009-03-24,SLC,0,-3,121,117
2009-03-25,SLC,2,3,121,122
2009-03-26,SLC,6,5,122,121
2009-03-27,SLC,5,2,120,117
2009-03-28,SLC,0,-2,123,120
2009-03-29,SLC,20,31,123,134
2009-03-30,SLC,7,6,121,120
2009-03-31,SLC,0,-2,121,118
2009-04-01,SLC,2,4,121,122
2009-04-02,SLC,4,3,121,120
2009-04-03,SLC,13,19,121,127
2009-04-04,SLC,3,2,124,124
2009-04-05,SLC,2,-3,122,116
2009-04-06,SLC,1,-2,120,116
2009-04-07,SLC,1,-2,118,115
2009-04-08,SLC,2,2,120,121
2009-04-09,SLC,4,4,121,120
2009-04-10,SLC,0,-2,120,118
2009-04-11,SLC,-1,-3,124,121
2009-04-12,SLC,-1,-4,121,118
2009-04-13,SLC,2,1,120,119
2009-04-14,SLC,1,2,119,120
2009-04-15,SLC,4,8,121,125
2009-04-16,SLC,1,3,120,122
2009-04-17,SLC,5,5,120,121
2009-04-18,SLC,4,1,123,120
2009-04-19,SLC,1,-3,121,116
2009-04-20,SLC,0,-4,120,115
2009-04-21,SLC,-1,-6,119,114
2009-04-22,SLC,-2,-6,120,116
2009-04-23,SLC,0,0,120,121
2009-04-24,SLC,0,-3,120,117
2009-04-25,SLC,0,0,123,122
2009-04-26,SLC,1,0,120,119
2009-04-27,SLC,1,0,120,118
2009-04-28,SLC,-1,-3,118,116
2009-04-29,SLC,0,-4,120,117
2009-04-30,SLC,0,-2,120,118
2009-05-01,SLC,3,2,121,119
2009-05-02,SLC,0,0,124,124
2009-05-03,SLC,5,6,122,123
2009-05-04,SLC,0,-1,121,119
2009-05-05,SLC,0,-3,120,117
2009-05-06,SLC,0,-1,121,119
2009-05-07,SLC,0,-4,122,117
2009-05-08,SLC,1,-4,121,115
2009-05-09,SLC,-1,-8,124,117
2009-05-10,SLC,0,-4,122,117
2009-05-11,SLC,0,-4,121,116
2009-05-12,SLC,0,-3,120,116
2009-05-13,SLC,0,-3,120,117
2009-05-14,SLC,3,0,121,119
2009-05-15,SLC,4,2,120,118
2009-05-16,SLC,1,-3,124,119
2009-05-17,SLC,2,-2,122,118
2009-05-18,SLC,-1,-4,121,118
2009-05-19,SLC,-1,-3,120,119
2009-05-20,SLC,-1,-4,121,118
2009-05-21,SLC,2,-1,121,117
2009-05-22,SLC,5,2,121,119
2009-05-23,SLC,-1,-3,125,123
2009-05-24,SLC,0,-1,125,123
2009-05-25,SLC,-2,-4,123,121
2009-05-26,SLC,-1,-3,120,118
2009-05-27,SLC,0,-3,122,119
2009-05-28,SLC,0,-4,122,118
2009-05-29,SLC,0,-2,122,120
2009-05-30,SLC,-1,-4,125,121
2009-05-31,SLC,0,-2,123,120
2009-06-01,SLC,2,1,122,120
2009-06-02,SLC,2,2,120,120
2009-06-03,SLC,3,1,122,120
2009-06-04,SLC,3,1,123,120
2009-06-05,SLC,5,6,123,124
2009-06-06,SLC,4,4,125,125
2009-06-07,SLC,9,12,123,127
2009-06-08,SLC,7,8,123,124
2009-06-09,SLC,8,7,123,121
2009-06-10,SLC,13,14,122,123
2009-06-11,SLC,25,27,122,124
2009-06-12,SLC,8,7,122,121
2009-06-13,SLC,8,6,124,122
2009-06-14,SLC,5,3,123,121
2009-06-15,SLC,5,3,122,120
2009-06-16,SLC,3,0,123,120
2009-06-17,SLC,7,5,122,121
2009-06-18,SLC,8,4,122,118
2009-06-19,SLC,6,3,121,118
2009-06-20,SLC,3,1,125,123
2009-06-21,SLC,3,0,123,120
2009-06-22,SLC,2,0,122,119
2009-06-23,SLC,3,0,123,119
2009-06-24,SLC,1,-1,122,119
2009-06-25,SLC,7,6,122,121
2009-06-26,SLC,12,12,122,122
2009-06-27,SLC,3,-2,125,119
2009-06-28,SLC,2,-2,124,118
2009-06-29,SLC,1,-3,122,118
2009-06-30,SLC,5,3,122,120
2009-07-01,SLC,3,1,122,120
2009-07-02,SLC,6,7,123,123
2009-07-03,SLC,3,0,122,119
2009-07-04,SLC,-1,-8,125,118
2009-07-05,SLC,4,1,123,120
2009-07-06,SLC,4,2,122,120
2009-07-07,SLC,2,0,122,119
2009-07-08,SLC,3,0,122,119
2009-07-09,SLC,5,2,122,119
2009-07-10,SLC,1,-2,122,118
2009-07-11,SLC,2,0,124,121
2009-07-12,SLC,6,5,122,121
2009-07-13,SLC,3,0,122,119
2009-07-14,SLC,3,-2,122,117
2009-07-15,SLC,2,-2,122,116
2009-07-16,SLC,4,0,122,118
2009-07-17,SLC,2,-1,122,117
2009-07-18,SLC,5,1,124,120
2009-07-19,SLC,5,2,123,120
2009-07-20,SLC,4,0,122,118
2009-07-21,SLC,3,0,123,119
2009-07-22,SLC,5,1,122,118
2009-07-23,SLC,9,6,122,120
2009-07-24,SLC,6,3,123,120
2009-07-25,SLC,5,1,124,120
2009-07-26,SLC,2,0,123,121
2009-07-27,SLC,5,3,122,119
2009-07-28,SLC,6,2,123,118
2009-07-29,SLC,7,3,122,118
2009-07-30,SLC,7,2,122,117
2009-07-31,SLC,9,5,122,117
2009-08-01,SLC,5,0,124,119
2009-08-02,SLC,6,3,123,120
